SongID,start_time,end_time,start_frame,end_frame,label,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre,sampling_rate
334,172.3,207.2,16153,19425,other,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6,-9.77,0.311,0.0734,0,0.0978,0.659,117.011,4,synth funk,48000
334,207.2,240,19425,22500,chorus,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6,-9.77,0.311,0.0734,0,0.0978,0.659,117.011,4,synth funk,48000
334,240,256.7920181,22500,24074,other,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6,-9.77,0.311,0.0734,0,0.0978,0.659,117.011,4,synth funk,48000
336,0,53.3,0,4996,other,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
336,53.3,83.8,4996,7856,chorus,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
336,83.8,99,7856,9281,other,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
336,99,129.5,9281,12140,chorus,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
336,129.5,144.8,12140,13575,other,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
336,144.8,190.5,13575,17859,chorus,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
336,190.5,193.6480272,17859,18154,other,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4,"pop dance, house",48000
341,0,94.4,0,8850,other,Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11,-7.57,0.0496,0.0178,0.314,0.13,0.561,122,4,"vocal trance, filter house, indie soul, nu disco",48000
341,94.4,125.9,8850,11803,chorus,Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11,-7.57,0.0496,0.0178,0.314,0.13,0.561,122,4,"vocal trance, filter house, indie soul, nu disco",48000
341,125.9,157.4,11803,14756,other,Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11,-7.57,0.0496,0.0178,0.314,0.13,0.561,122,4,"vocal trance, filter house, indie soul, nu disco",48000
341,157.4,188.9,14756,17709,chorus,Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11,-7.57,0.0496,0.0178,0.314,0.13,0.561,122,4,"vocal trance, filter house, indie soul, nu disco",48000
341,188.9,285.5090249,17709,26766,other,Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11,-7.57,0.0496,0.0178,0.314,0.13,0.561,122,4,"vocal trance, filter house, indie soul, nu disco",48000
347,0,50,0,4687,other,Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4,"aussietronica, tech house, australian house",48000
347,50,80.7,4687,7565,chorus,Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4,"aussietronica, tech house, australian house",48000
347,80.7,126.8,7565,11887,other,Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4,"aussietronica, tech house, australian house",48000
347,126.8,157.5,11887,14765,chorus,Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4,"aussietronica, tech house, australian house",48000
347,157.5,173.5210431,14765,16267,other,Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4,"aussietronica, tech house, australian house",48000
348,0,60,0,5625,other,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4,"electronic trap, brostep, electro house",48000
348,60,90,5625,8437,chorus,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4,"electronic trap, brostep, electro house",48000
348,90,120,8437,11250,other,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4,"electronic trap, brostep, electro house",48000
348,120,150,11250,14062,chorus,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4,"electronic trap, brostep, electro house",48000
348,150,180,14062,16875,other,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4,"electronic trap, brostep, electro house",48000
349,0,53.3,0,4996,other,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
349,53.3,68.6,4996,6431,chorus,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
349,68.6,99,6431,9281,other,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
349,99,114.3,9281,10715,chorus,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
349,114.3,137.1,10715,12853,other,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
349,137.1,160,12853,15000,chorus,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
349,160,175.0380045,15000,16409,other,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4,"electronic trap, brostep, electro house",48000
350,0,62,0,5812,other,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
350,62,92.9,5812,8709,chorus,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
350,92.9,123.9,8709,11615,other,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
350,123.9,154.9,11615,14521,chorus,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
350,154.9,201.3,14521,18871,other,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
350,201.3,232.3,18871,21778,chorus,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
350,232.3,263.2260317,21778,24677,other,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4,"house, tech house, bass house",48000
351,0,34.3,0,3215,other,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4,"house, tech house, bass house",48000
351,34.3,80,3215,7500,chorus,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4,"house, tech house, bass house",48000
351,80,125.7,7500,11784,other,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4,"house, tech house, bass house",48000
351,125.7,171.4,11784,16068,chorus,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4,"house, tech house, bass house",48000
351,171.4,175.6320181,16068,16465,other,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4,"house, tech house, bass house",48000
352,0,46.4,0,4350,other,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,"house, tech house, bass house",48000
352,46.4,92.9,4350,8709,chorus,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,"house, tech house, bass house",48000
352,92.9,139.3,8709,13059,other,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,"house, tech house, bass house",48000
352,139.3,185.8,13059,17418,chorus,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,"house, tech house, bass house",48000
352,185.8,218.7100227,17418,20504,other,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,"house, tech house, bass house",48000
353,0,46.5,0,4359,other,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
353,46.5,77.4,4359,7256,chorus,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
353,77.4,92.9,7256,8709,other,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
353,92.9,123.9,8709,11615,chorus,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
353,123.9,154.9,11615,14521,other,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
353,154.9,185.8,14521,17418,chorus,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
353,185.8,217.6670295,17418,20406,other,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4,"house, tech house, bass house",48000
354,0,17.8,0,1668,other,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
354,17.8,46.6,1668,4368,chorus,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
354,46.6,63.9,4368,5990,other,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
354,63.9,92.7,5990,8690,chorus,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
354,92.7,125.3,8690,11746,other,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
354,125.3,154.1,11746,14446,chorus,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
354,154.1,158.1160091,14446,14823,other,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4,"house, tech house, bass house",48000
355,0,30.9,0,2896,other,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
355,30.9,59.3,2896,5559,chorus,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
355,59.3,75.9,5559,7115,other,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
355,75.9,121.2,7115,11362,chorus,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
355,121.2,150.9,11362,14146,other,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
355,150.9,188.7,14146,17690,chorus,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
355,188.7,191.1790023,17690,17923,other,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6,-4.992,0.0507,0.111,0.0561,0.136,0.928,128,4,"house, tech house, bass house",48000
356,0,31.4,0,2943,other,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
356,31.4,61.4,2943,5756,chorus,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
356,61.4,76.4,5756,7162,other,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
356,76.4,106.4,7162,9975,chorus,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
356,106.4,158.9,9975,14896,other,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
356,158.9,188.9,14896,17709,chorus,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
356,188.9,190.7810431,17709,17885,other,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4,"house, tech house, bass house",48000
357,0,33,0,3093,other,Bass House,..\data\audio_files\processed\357.mp3,0.833,0.965,6,-5.215,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,"house, electro house, tech house, bass house",48000
357,33,79.4,3093,7443,chorus,Bass House,..\data\audio_files\processed\357.mp3,0.833,0.965,6,-5.215,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,"house, electro house, tech house, bass house",48000
357,79.4,140.9,7443,13209,other,Bass House,..\data\audio_files\processed\357.mp3,0.833,0.965,6,-5.215,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,"house, electro house, tech house, bass house",48000
357,140.9,187.8,13209,17606,chorus,Bass House,..\data\audio_files\processed\357.mp3,0.833,0.965,6,-5.215,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,"house, electro house, tech house, bass house",48000
357,187.8,189.2740136,17606,17744,other,Bass House,..\data\audio_files\processed\357.mp3,0.833,0.965,6,-5.215,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,"house, electro house, tech house, bass house",48000
358,0,30,0,2812,other,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
358,30,60,2812,5625,chorus,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
358,60,75,5625,7031,other,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
358,75,103.1,7031,9665,chorus,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
358,103.1,150,9665,14062,other,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
358,150,172.5,14062,16171,chorus,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
358,172.5,180.805034,16171,16950,other,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4,"house, tech house, bass house",48000
360,0,16.1,0,1509,other,Deep House,..\data\audio_files\processed\360.mp3,0.683,0.757,6,-6.546,0.0272,0.00388,0.712,0.254,0.277,119.973,4,"electra, melodic house, house, swiss pop, deep house, progressive house",48000
360,16.1,64.1,1509,6009,chorus,Deep House,..\data\audio_files\processed\360.mp3,0.683,0.757,6,-6.546,0.0272,0.00388,0.712,0.254,0.277,119.973,4,"electra, melodic house, house, swiss pop, deep house, progressive house",48000
360,64.1,116.1,6009,10884,other,Deep House,..\data\audio_files\processed\360.mp3,0.683,0.757,6,-6.546,0.0272,0.00388,0.712,0.254,0.277,119.973,4,"electra, melodic house, house, swiss pop, deep house, progressive house",48000
360,116.1,164.1,10884,15384,chorus,Deep House,..\data\audio_files\processed\360.mp3,0.683,0.757,6,-6.546,0.0272,0.00388,0.712,0.254,0.277,119.973,4,"electra, melodic house, house, swiss pop, deep house, progressive house",48000
360,164.1,172.3060317,15384,16153,other,Deep House,..\data\audio_files\processed\360.mp3,0.683,0.757,6,-6.546,0.0272,0.00388,0.712,0.254,0.277,119.973,4,"electra, melodic house, house, swiss pop, deep house, progressive house",48000
362,0,80,0,7500,other,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
362,80,112,7500,10500,chorus,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
362,112,144,10500,13500,other,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
362,144,176,13500,16500,chorus,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
362,176,192,16500,18000,other,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
362,192,224,18000,21000,chorus,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
362,224,272.4720181,21000,25544,other,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4,"house, deep groove house",48000
363,0,63.5,0,5953,other,Deep Groove House,..\data\audio_files\processed\363.mp3,0.802,0.759,4,-8.279,0.0956,0.101,0.55,0.0584,0.379,121.031,4,"house, deep groove house",48000
363,63.5,95.2,5953,8925,chorus,Deep Groove House,..\data\audio_files\processed\363.mp3,0.802,0.759,4,-8.279,0.0956,0.101,0.55,0.0584,0.379,121.031,4,"house, deep groove house",48000
363,95.2,126.9,8925,11896,other,Deep Groove House,..\data\audio_files\processed\363.mp3,0.802,0.759,4,-8.279,0.0956,0.101,0.55,0.0584,0.379,121.031,4,"house, deep groove house",48000
363,126.9,158.7,11896,14878,chorus,Deep Groove House,..\data\audio_files\processed\363.mp3,0.802,0.759,4,-8.279,0.0956,0.101,0.55,0.0584,0.379,121.031,4,"house, deep groove house",48000
363,158.7,174.5,14878,16359,other,Deep Groove House,..\data\audio_files\processed\363.mp3,0.802,0.759,4,-8.279,0.0956,0.101,0.55,0.0584,0.379,121.031,4,"house, deep groove house",48000
